1630002056220,0
1630002056236,2122.2341970026832
1630002056253,2002.562941267141
1630002056270,1685.7672461241102
1630002056286,1679.4224589872704
1630002056303,1844.1437897567025
1630002056320,2173.787593755523
1630002056336,2325.1355545265196
1630002056353,2481.343634667965
1630002056370,2678.213758224604
1630002056386,2349.582952237749
1630002056403,2404.2086820472514
1630002056420,2393.719052360554
1630002056436,1557.4334064449201
1630002056453,7394.088120486587
1630002056470,7630.328999561503
1630002056486,7411.981989680351
1630002056503,2135.567875769499
1630002056520,1705.8978462792384
1630002056536,1704.3694299117496
1630002056553,1623.815843490927
1630002056570,1663.187262550178
1630002056587,1340.3582814370423
1630002056603,5742.837343829279
1630002056620,3026.996406936307
1630002056637,1633.7713623367229
1630002056653,1586.5190129560556
1630002056670,1435.5107318627702
1630002056687,1617.4085310438254
1630002056703,1704.255270711069
1630002056720,1468.2830520868865
1630002056736,1687.9063818453676
1630002056753,1492.0348658189798
1630002056770,2103.0138171877516
1630002056787,1529.535282280087
1630002056803,1579.887285198568
1630002056820,1401.4629700925589
1630002056837,1709.2951124081947
1630002056853,1618.8150355483274
1630002056870,1512.9884620620983
1630002056887,3515.4050955804837
1630002056903,1602.7292260827624
1630002056920,1687.916807305797
1630002056937,1907.0296160710639
1630002056953,1456.8786412462568
1630002056970,1888.6263223356236
1630002056987,1466.590536619768
1630002057003,1740.277801741491
1630002057020,1719.6780281344218
1630002057037,1775.9274961780484
1630002057053,1636.1468834140737
1630002057070,1549.4433338921885
1630002057086,1826.0561165279473
1630002057103,1818.4187798573269
1630002057120,1514.6732137421875
1630002057136,1588.703716710966
1630002057153,1657.4317605062379
1630002057170,1901.104346760577
1630002057186,1453.3979697752318
1630002057203,1495.1836361102612
1630002057220,1400.5854201805557
1630002057236,1542.8100073092219
1630002057253,1590.0969002019713
1630002057270,1988.2526352224643
1630002057287,1479.6584840706148
1630002057303,1684.6480897369597
1630002057320,1370.686985760706
1630002057336,1774.005439392564
1630002057353,1418.4168584374386
1630002057370,1594.631405385878
1630002057387,2248.1627457604127
1630002057403,1722.2520427126012
1630002057420,1583.8376962711484
1630002057436,1818.685629704022
1630002057453,1371.3065956835821
1630002057470,1530.2610172442046
1630002057486,1589.5802729925515
1630002057503,1776.5693502019549
1630002057520,1552.203417430014
1630002057537,1677.0024446602924
1630002057553,1281.4022187156077
1630002057570,1935.9303805418297
1630002057586,1411.059171075779
1630002057603,1938.3563625972536
1630002057620,1328.3765258227343
1630002057636,1760.745604929388
1630002057653,1592.8308178804332
1630002057670,1817.4280016609164
1630002057686,1526.1049469910622
1630002057703,2205.096459457516
1630002057720,1611.9552424315011
1630002057737,2546.66254705832
1630002057753,1389.8360861335857
1630002057770,1689.7021142931096
1630002057787,1514.5420063733204
1630002057803,2082.4110670145415
1630002057820,1600.5612377367913
1630002057837,2295.819614877338
1630002057853,1459.0927873296173
1630002057870,1936.8219728829872
1630002057886,3562.254966570256
1630002057903,1698.8577484889036
1630002057920,1293.8890675271243
1630002057936,1591.2111881717997
1630002057953,1274.5133779215707
1630002057970,1895.3786981216022
1630002057987,1510.8073181071286
1630002058003,2014.1766442727867
1630002058020,1625.83995519933
1630002058037,3296.5502894880406
1630002058053,1706.5483560545795
1630002058070,1946.3955922313428
1630002058087,1533.7534205018494
1630002058103,2018.8960442204611
1630002058120,1438.1730690917254
1630002058137,1984.4979374005147
1630002058153,1285.6854811333576
1630002058170,1631.9795319696932
1630002058187,1523.397163742337
1630002058203,1759.4290478436085
1630002058220,1382.2449290234938
1630002058237,1658.5153324570392
1630002058253,1490.6838635628426
1630002058270,1805.8891041991462
1630002058291,1461.9811493510367
1630002058303,1582.4684584380293
1630002058320,1401.7389285200702
1630002058341,1679.907773282379
1630002058353,1468.265718939977
1630002058370,1702.7734439411322
1630002058387,1366.6680447416543
1630002058403,1741.4384853520983
1630002058420,1398.4194379191722
1630002058437,1728.7517624632455
1630002058453,1400.9972486611528
1630002058470,1781.2327286183136
1630002058487,1673.3309718301196
1630002058503,1713.8560653044224
1630002058520,1664.5106656155115
1630002058537,1747.542616645
1630002058553,1775.992391772933
1630002058570,1672.7092168320326
1630002058586,1985.201817767258
1630002058603,1930.065689889949
1630002058620,1838.677621200645
1630002058637,1702.6176727932886
1630002058653,1579.3133422475064
1630002058670,2070.460684028306
1630002058687,1374.310488238764
1630002058703,1682.7917315041457
1630002058720,1398.1766166833095
1630002058737,1776.864891754437
1630002058753,1520.7727718440085
1630002058770,1645.6183976160555
1630002058787,1688.8431236135061
1630002058803,1610.49014557166
1630002058820,1648.8224105017218
1630002058836,1439.487462144234
1630002058853,1402.4505507399817
1630002058870,1688.971582958468
1630002058887,1557.9322310330801
1630002058903,1617.847413031152
1630002058920,1383.823640844379
1630002058937,1465.5962426319086
1630002058953,1322.437859261891
1630002058970,1608.5535673585473
1630002058987,1602.071057216226
1630002059003,1493.6036180769056
1630002059020,1753.6158896715008
1630002059037,1552.5049313736054
1630002059053,1828.4610807685617
1630002059070,1586.8698004904104
1630002059087,1441.6009303200979
1630002059103,1721.2526190896456
1630002059120,1547.95742513032
1630002059137,2147.5049490948036
1630002059153,1758.3413590381497
1630002059170,1948.2555621991096
1630002059187,1782.8210219427006
1630002059203,1684.3105182675577
1630002059220,1774.225447838701
1630002059237,1628.9097435845115
1630002059253,1837.4706319077104
1630002059270,1689.1706482720667
1630002059287,1620.6159932962128
1630002059303,1818.0485783539843
1630002059320,1634.0632076918835
1630002059337,1634.0632076918835
1630002059353,1634.0632076918835
1630002059370,1634.0632076918835
1630002059387,1610.608921090877
1630002059403,1416.6332876592758
1630002059420,1634.0632076918835
1630002059437,1634.0632076918835
1630002059453,1681.9229812288324
1630002059470,1458.6808544360379
1630002059486,1470.0104070724624
1630002059503,1581.654411819106
1630002059520,1555.971524995642
1630002059537,1629.2322529080022
1630002059553,1394.3791836669782
1630002059570,1624.1671757742238
1630002059587,1699.3012535053258
1630002059603,1578.6337709854695
1630002059620,1586.095825305448
1630002059637,1625.090595323246
1630002059653,1806.5187843667998
1630002059670,1536.3346062605829
1630002059687,1743.7983800852971
1630002059703,1655.1486587287343
1630002059720,1768.3374356221145
1630002059737,1499.7317822934544
1630002059753,1680.4355872757321
1630002059770,1527.2958560407953
1630002059787,1634.856345364146
1630002059803,1392.6093152627302
1630002059820,1797.8541712787658
1630002059837,1522.4919397453943
1630002059853,1758.093750279506
1630002059870,1526.2834040015368
1630002059887,1745.8513674644216
1630002059903,1479.8505974062366
1630002059920,1708.5552755146018
1630002059937,1566.2634372678965
1630002059953,1660.7550371236996
1630002059970,1625.090595323246
1630002059986,1586.8240255114933
1630002060003,1424.2464657858304
1630002060020,1527.9649799999183
1630002060037,1281.184852144452
1630002060053,1817.717981361805
1630002060070,1399.1984612357683
1630002060087,1781.006714807329
1630002060103,1401.7632693238106
1630002060120,1778.3057533607018
1630002060137,1370.7679394500324
1630002060153,1813.3493446163466
1630002060170,1378.1361227670207
1630002060187,1624.780867516094
1630002060203,1465.6104560229726
1630002060220,1849.3684167022202
1630002060237,1478.215737887743
1630002060253,1860.7849601875682
1630002060270,1487.69841006941
1630002060287,1600.0236848333186
1630002060303,1701.3601635505497
1630002060320,1816.1738837852392
1630002060337,1482.0289854656116
1630002060353,1932.0814301470793
1630002060370,1953.0666552581388
1630002060387,1902.067003059525
1630002060403,1595.5512415980472
1630002060420,2051.3777561314814
1630002060437,1726.7303748748757
1630002060453,2121.6381266613266
1630002060470,1680.1663396366887
1630002060487,1631.8055732688845
1630002060503,1495.4975419561479
1630002060520,1626.066666857024
1630002060537,1487.7122362975554
1630002060553,1752.7149294430658
1630002060570,1443.4528220349735
1630002060587,1738.915029261434
1630002060603,1478.10765305171
1630002060620,1622.723569828043
1630002060637,1377.6691478138835
1630002060653,1576.0950893137758
1630002060670,1442.2301042302472
1630002060687,1643.6584294492184
1630002060703,1573.9962175771375
1630002060720,1912.3886554373591
1630002060737,1431.3799019082735
1630002060753,2023.7354137306081
1630002060770,1421.5394417931227
1630002060787,2172.742429766697
1630002060803,1849.3777855636604
1630002060820,1625.5786310901349
1630002060837,1427.7576065115354
1630002060853,1972.5736433436848
1630002060870,1818.1962285422826
1630002060887,1909.528486979778
1630002060903,1375.4305396221578
1630002060920,1585.2260635420519
1630002060937,1645.2168105845972
1630002060953,1663.9067736727554
1630002060970,1490.7492813744889
1630002060987,1614.7500366274605
1630002061003,1487.7011394563872
1630002061020,1760.5531779184157
1630002061037,1461.1747353657204
1630002061053,1693.7324147704542
1630002061070,1242.2828988427423
1630002061087,1779.9829148177068
1630002061103,1727.556208970027
1630002061120,1456.555601177435
1630002061137,1642.8525201247185
